"zip_code","cbsa_1",cbsa_1_ratio,"cbsa_2",cbsa_2_ratio,"cbsa_3",cbsa_3_ratio,"cbsa_4",cbsa_4_ratio
"11975","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"11976","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"11977","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"11978","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"11980","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12007","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12008","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12009","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12010","11220",0.85036469,"24100",0.11413685,"10580",0.03549844,NULL,NULL
"12015",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12017","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12018","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12019","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12020","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12022","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12023","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12024","26460",0.90322584,"10580",0.09677419,NULL,NULL,NULL,NULL
"12025","24100",0.88768554,"10580",0.11231448,NULL,NULL,NULL,NULL
"12027","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12028","10580",0.57915056,"24020",0.42084941,NULL,NULL,NULL,NULL
"12029","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12031","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12032","24100",0.95717883,NULL,NULL,NULL,NULL,NULL,NULL
"12033","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12035","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12036","10580",0.75757575,"36580",0.24242423,NULL,NULL,NULL,NULL
"12037","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12040","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12041","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12042",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12043","10580",0.99910581,"36580",0.00089419,NULL,NULL,NULL,NULL
"12045","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12046","10580",0.90033221,NULL,NULL,NULL,NULL,NULL,NULL
"12047","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12050","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12051",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12052","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12053","10580",0.98577678,"11220",0.01422320,NULL,NULL,NULL,NULL
"12054","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12055","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12056","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12057","24020",0.77556443,"10580",0.22443558,NULL,NULL,NULL,NULL
"12058",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12059","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12060","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12061","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12062","10580",0.86862242,"26460",0.13137755,NULL,NULL,NULL,NULL
"12063","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12064","36580",0.71739131,"10580",0.28260869,NULL,NULL,NULL,NULL
"12065","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12066","10580",0.65160525,"11220",0.34839478,NULL,NULL,NULL,NULL
"12067","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12068","11220",0.98819560,"24100",0.01180438,NULL,NULL,NULL,NULL
"12069","11220",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12070","11220",0.66987181,"24100",0.33012819,NULL,NULL,NULL,NULL
"12071","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12072","11220",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12073","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12074","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12075","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12076","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12077","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12078","24100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12082","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12083","10580",0.33933935,NULL,NULL,NULL,NULL,NULL,NULL
"12084","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12085","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12086","11220",0.42337662,"10580",0.31948051,"24100",0.25714287,NULL,NULL
"12087","10580",0.14285713,NULL,NULL,NULL,NULL,NULL,NULL
"12089","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12090","10580",0.99745637,"24020",0.00254360,NULL,NULL,NULL,NULL
"12092","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12093","10580",0.74901962,NULL,NULL,NULL,NULL,NULL,NULL
"12094","10580",0.93383950,"24020",0.06616052,NULL,NULL,NULL,NULL
"12095","24100",0.97537816,"11220",0.02462182,NULL,NULL,NULL,NULL
"12106","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12107","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12108",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12110","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12115","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12116","36580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12117","24100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12118","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12120","10580",0.99616855,NULL,NULL,NULL,NULL,NULL,NULL
"12121","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12122","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12123","10580",0.99058825,"26460",0.00941177,NULL,NULL,NULL,NULL
"12124",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12125","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12128","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12130","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12131","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12132","26460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12133","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12134","24100",0.49651393,"10580",0.34661356,NULL,NULL,NULL,NULL
"12136","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12137","10580",0.77534246,"11220",0.22465754,NULL,NULL,NULL,NULL
"12138","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12140","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12141","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12143","10580",0.94273317,NULL,NULL,NULL,NULL,NULL,NULL
"12144","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12147","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12148","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12149","10580",0.95244753,"36580",0.04755245,NULL,NULL,NULL,NULL
"12150","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12151","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12153","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12154","10580",0.78849721,"24020",0.21150278,NULL,NULL,NULL,NULL
"12155","36580",0.88656718,NULL,NULL,NULL,NULL,NULL,NULL
"12156","10580",0.75409836,"26460",0.24590164,NULL,NULL,NULL,NULL
"12157","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12158","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12159","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12160","10580",0.92518705,"11220",0.07481297,NULL,NULL,NULL,NULL
"12161","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12164",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12165","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12166","11220",0.98897636,"10580",0.01102362,NULL,NULL,NULL,NULL
"12167","10580",0.30629265,NULL,NULL,NULL,NULL,NULL,NULL
"12168","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12169","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12170","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12172","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12173","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12174","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12175","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12176",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12177","11220",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12180","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12181","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12182","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12183","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12184","26460",0.99270338,"10580",0.00729661,NULL,NULL,NULL,NULL
"12185","10580",0.87261146,"24020",0.12738854,NULL,NULL,NULL,NULL
"12186","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12187","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12188","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12189","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12190",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12192",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12193","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12194","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12195","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12196","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12197","36580",0.99893957,"10580",0.00106044,NULL,NULL,NULL,NULL
"12198","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12201","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12202","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12203","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12204","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12205","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12206","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12207","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12208","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12209","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12210","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12211","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12212","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12220","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12222","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12223","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12224","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12226","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12227","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12232","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12234","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12235","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12236","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12237","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12240","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12245","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12246","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12247","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12248","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12249","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12255","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12257","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12260","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12288","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12301","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12302","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12303","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12304","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12305","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12306","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12307","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12308","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12309","10580",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12345","10580",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12401","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12402","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12404","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12405",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12406","28740",0.41121495,NULL,NULL,NULL,NULL,NULL,NULL
"12407",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12409","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12410","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12411","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12412","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12413",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12414",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12416","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12417","28740",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12418",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12419","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12420","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12421",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12422",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12423",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12424",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12427",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12428","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12429","28740",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12430",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12431",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12432","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12433","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12434",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12435","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12436",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12438",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12439",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12440","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12441","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12442",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12443","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12444",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12446","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12448","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12449","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12450",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12451",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12452",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12453","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12454",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12455",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12456","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12457","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12458","28740",0.92111111,NULL,NULL,NULL,NULL,NULL,NULL
"12459",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12460","10580",0.30821919,NULL,NULL,NULL,NULL,NULL,NULL
"12461","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12463","28740",0.03513909,NULL,NULL,NULL,NULL,NULL,NULL
"12464","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12465","28740",0.93750000,NULL,NULL,NULL,NULL,NULL,NULL
"12466","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12468",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12469","10580",0.93295020,NULL,NULL,NULL,NULL,NULL,NULL
"12470",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12471","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12472","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12473",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12474",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12475","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12477","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12480","28740",0.86666667,NULL,NULL,NULL,NULL,NULL,NULL
"12481","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12482",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12483","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12484","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12485",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12486","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12487","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12489","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12490","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12491","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12492",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12493","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12494","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12495","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12496",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12498","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12501","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12502","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12503","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12504","35620",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12506","35620",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12507","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12508","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12510","35620",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12511","35620",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12512","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12513","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12514","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12515","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12516","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12517","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12518","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12520","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12521","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12522","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12523","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12524","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12525","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12526","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12527","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12528","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12529","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12530","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12531","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12533","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12534","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12537","35620",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12538","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12540","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12541","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12542","28740",0.97310662,"35620",0.02689335,NULL,NULL,NULL,NULL
"12543","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12544","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12545","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12546","35620",0.94027442,"26460",0.05972558,NULL,NULL,NULL,NULL
"12547","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12548","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12549","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12550","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12551","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12552","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12553","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12555","35620",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12561","28740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12563","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12564","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12565","26460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12566","28740",0.50422603,"35620",0.41849795,NULL,NULL,NULL,NULL
"12567","35620",0.83464569,"26460",0.16535433,NULL,NULL,NULL,NULL
"12568","28740",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12569","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12570","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12571","35620",0.92454070,"26460",0.07545932,NULL,NULL,NULL,NULL
"12572","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12574","35620",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12575","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12577","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12578","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12580","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12581","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12582","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12583","35620",0.66666669,"26460",0.33333334,NULL,NULL,NULL,NULL
"12584","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12585","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12586","35620",0.99903196,"28740",0.00096805,NULL,NULL,NULL,NULL
"12588","28740",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12589","28740",0.74805659,"35620",0.25194338,NULL,NULL,NULL,NULL
"12590","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12592","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12594","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12601","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12602","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12603","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12604","35620",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12701",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12719",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12720",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12721","35620",0.19524316,NULL,NULL,NULL,NULL,NULL,NULL
"12722",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12723",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12724",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12725","28740",0.66141731,NULL,NULL,NULL,NULL,NULL,NULL
"12726",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12729","35620",0.90769231,NULL,NULL,NULL,NULL,NULL,NULL
"12732",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12733",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12734",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12736",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12737",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12738",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12740","28740",0.23059095,NULL,NULL,NULL,NULL,NULL,NULL
"12741",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12742",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12743",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12745",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"12746","35620",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"12747",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
